model,fae_method,metric,level_idx,level_frac,batch_idx,n,mean_score,raw_scores,runtime_seconds,timestamp
squeezenet,lrp,max_sensitivity,5,0.5,3,8,1.3990029394626617,1.30428;1.32665;1.39387;1.66539;1.31671;1.55564;1.28469;1.34479,5.53,2026-08-27T05:26:21
squeezenet,lrp,max_sensitivity,5,0.5,4,8,1.2659167349338531,1.1871;1.31888;1.29941;1.18159;1.31806;1.34375;1.35551;1.12303,6.78,2026-08-27T05:26:28
squeezenet,lrp,max_sensitivity,5,0.5,5,8,1.4886855781078339,1.49124;1.39661;1.35138;1.3561;1.52707;1.24781;1.35084;2.18844,5.68,2026-08-27T05:26:34
squeezenet,lrp,max_sensitivity,5,0.5,6,8,1.32061205804348,1.1918;1.5605;1.29518;1.44777;1.28218;1.25896;1.29809;1.23041,6.9,2026-08-27T05:26:41
squeezenet,lrp,max_sensitivity,5,0.5,7,8,1.3618348091840744,1.38555;1.19679;1.28321;1.42203;1.34502;1.36504;1.66519;1.23184,5.5,2026-08-27T05:26:46
squeezenet,lrp,max_sensitivity,6,0.6,0,8,1.379086673259735,1.33669;1.26948;1.51505;1.55909;1.30272;1.29231;1.41045;1.3469,6.18,2026-08-27T05:26:52
squeezenet,lrp,max_sensitivity,6,0.6,1,8,1.3235453367233276,1.38624;1.43585;1.36502;1.2387;1.25602;1.23704;1.27799;1.3915,5.69,2026-08-27T05:26:58
squeezenet,lrp,max_sensitivity,6,0.6,2,8,1.3544394969940186,1.55524;1.32406;1.35981;1.32979;1.20638;1.29669;1.30148;1.46207,5.14,2026-08-27T05:27:03
squeezenet,lrp,max_sensitivity,6,0.6,3,8,1.4140490591526031,1.33512;1.37151;1.30584;1.71297;1.28579;1.62475;1.31522;1.36118,6.46,2026-08-27T05:27:10
squeezenet,lrp,max_sensitivity,6,0.6,4,8,1.2717533856630325,1.19196;1.39862;1.33025;1.18453;1.30883;1.33561;1.28634;1.13789,5.26,2026-08-27T05:27:15
squeezenet,lrp,max_sensitivity,6,0.6,5,8,1.5164815783500671,1.50991;1.45351;1.48544;1.34327;1.5788;1.23698;1.39745;2.1265,6.49,2026-08-27T05:27:22
squeezenet,lrp,max_sensitivity,6,0.6,6,8,1.3538501113653183,1.18445;1.51321;1.37177;1.43913;1.31793;1.28024;1.40618;1.3179,5.53,2026-08-27T05:27:27
squeezenet,lrp,max_sensitivity,6,0.6,7,8,1.3706357926130295,1.37327;1.21097;1.28179;1.38821;1.37107;1.38719;1.70653;1.24606,5.47,2026-08-27T05:27:33
squeezenet,lrp,max_sensitivity,7,0.7,0,8,1.3816123008728027,1.31014;1.29817;1.52051;1.55885;1.38386;1.29651;1.38934;1.29553,6.03,2026-08-27T05:27:39
squeezenet,lrp,max_sensitivity,7,0.7,1,8,1.339987650513649,1.39895;1.47747;1.41092;1.23183;1.27633;1.27225;1.2532;1.39895,4.86,2026-08-27T05:27:43
squeezenet,lrp,max_sensitivity,7,0.7,2,8,1.3621203750371933,1.52149;1.34817;1.37397;1.36412;1.2019;1.35087;1.29422;1.44221,6.12,2026-08-27T05:27:50
squeezenet,lrp,max_sensitivity,7,0.7,3,8,1.429601013660431,1.33515;1.33747;1.43466;1.72864;1.33554;1.58567;1.31895;1.36071,5.11,2026-08-27T05:27:55
squeezenet,lrp,max_sensitivity,7,0.7,4,8,1.277842864394188,1.18894;1.33484;1.36397;1.18472;1.29993;1.32726;1.39792;1.12518,4.94,2026-08-27T05:28:00
squeezenet,lrp,max_sensitivity,7,0.7,5,8,1.5029504299163818,1.47276;1.42361;1.49565;1.41506;1.52874;1.25061;1.37222;2.06495,6.26,2026-08-27T05:28:06
squeezenet,lrp,max_sensitivity,7,0.7,6,8,1.3798456192016602,1.2035;1.61875;1.30226;1.46754;1.29985;1.30007;1.38754;1.45926,4.86,2026-08-27T05:28:11
squeezenet,lrp,max_sensitivity,7,0.7,7,8,1.3848425894975662,1.40061;1.25409;1.32982;1.40008;1.38594;1.37984;1.67054;1.25782,5.84,2026-08-27T05:28:17
squeezenet,lrp,max_sensitivity,8,0.8,0,8,1.424997791647911,1.3547;1.19845;1.77307;1.57624;1.40093;1.34607;1.41225;1.33827,4.88,2026-08-27T05:28:21
squeezenet,lrp,max_sensitivity,8,0.8,1,8,1.3522859513759613,1.48565;1.4437;1.43255;1.24651;1.26082;1.2889;1.23961;1.42054,4.31,2026-08-27T05:28:26
squeezenet,lrp,max_sensitivity,8,0.8,2,8,1.3680083453655243,1.51868;1.34605;1.38041;1.33783;1.19515;1.32111;1.33631;1.50854,5.14,2026-08-27T05:28:31
squeezenet,lrp,max_sensitivity,8,0.8,3,8,1.4508568048477173,1.32682;1.38087;1.41017;1.80854;1.33742;1.61605;1.33924;1.38774,4.74,2026-08-27T05:28:36
squeezenet,lrp,max_sensitivity,8,0.8,4,8,1.2839242219924927,1.24567;1.3894;1.34597;1.18111;1.30049;1.36633;1.3132;1.12922,4.25,2026-08-27T05:28:40
squeezenet,lrp,max_sensitivity,8,0.8,5,8,1.5133718401193619,1.4989;1.42498;1.43209;1.35971;1.50224;1.3041;1.48615;2.09881,5.14,2026-08-27T05:28:45
squeezenet,lrp,max_sensitivity,8,0.8,6,8,1.3962714672088623,1.24864;1.74481;1.34453;1.45111;1.28566;1.28793;1.44228;1.36521,4.67,2026-08-27T05:28:50
squeezenet,lrp,max_sensitivity,8,0.8,7,8,1.3866903483867645,1.34612;1.20863;1.29396;1.48376;1.3495;1.4074;1.75915;1.24501,4.26,2026-08-27T05:28:54
squeezenet,lrp,max_sensitivity,9,0.9,0,8,1.4222151786088943,1.28873;1.20681;1.7064;1.52965;1.55052;1.3143;1.43867;1.34264,4.61,2026-08-27T05:28:59
squeezenet,lrp,max_sensitivity,9,0.9,1,8,1.3462473899126053,1.42394;1.50782;1.39368;1.27286;1.28442;1.27435;1.2125;1.40042,4.38,2026-08-27T05:29:03
squeezenet,lrp,max_sensitivity,9,0.9,2,8,1.3831970691680908,1.50458;1.35423;1.44552;1.33589;1.2222;1.34528;1.35314;1.50474,3.87,2026-08-27T05:29:07
squeezenet,lrp,max_sensitivity,9,0.9,3,8,1.4447930604219437,1.3281;1.39312;1.4343;1.719;1.31488;1.57235;1.34456;1.45205,4.25,2026-08-27T05:29:11
squeezenet,lrp,max_sensitivity,9,0.9,4,8,1.274691641330719,1.17918;1.35023;1.36127;1.20909;1.26855;1.37532;1.30668;1.14721,5.01,2026-08-27T05:29:16
squeezenet,lrp,max_sensitivity,9,0.9,5,8,1.5220587402582169,1.5186;1.42035;1.49397;1.3521;1.58549;1.24979;1.43728;2.11888,3.96,2026-08-27T05:29:20
squeezenet,lrp,max_sensitivity,9,0.9,6,8,1.4115548133850098,1.20912;1.71908;1.33158;1.48145;1.27084;1.29275;1.69782;1.28979,3.93,2026-08-27T05:29:24
squeezenet,lrp,max_sensitivity,9,0.9,7,8,1.3982654511928558,1.3623;1.21502;1.30961;1.48404;1.38732;1.44368;1.66521;1.31895,5.19,2026-08-27T05:29:29
squeezenet,lrp,random_logit,0,0.0,0,8,0.7664593460522064,0.803554;0.662952;0.74473;0.854018;0.813253;0.782969;0.72764;0.742559,1.21,2026-08-27T05:29:30
squeezenet,lrp,random_logit,0,0.0,1,8,0.7649773952028472,0.741176;0.732337;0.658402;0.782383;0.775591;0.746858;0.823526;0.859546,1.22,2026-08-27T05:29:32
squeezenet,lrp,random_logit,0,0.0,2,8,0.6303036246342903,0.732863;0.341696;0.765509;0.729529;0.575734;0.495795;0.683511;0.717791,1.2,2026-08-27T05:29:33
squeezenet,lrp,random_logit,0,0.0,3,8,0.7447221310597214,0.876564;0.543599;0.566871;0.770705;0.81899;0.649919;0.8148;0.91633,1.2,2026-08-27T05:29:34
squeezenet,lrp,random_logit,0,0.0,4,8,0.7490705648719485,0.803335;0.752861;0.777201;0.805859;0.823902;0.640186;0.928754;0.460468,1.24,2026-08-27T05:29:35
squeezenet,lrp,random_logit,0,0.0,5,8,0.7506772568373345,0.751945;0.578859;0.87376;0.728063;0.820873;0.674566;0.966227;0.611124,1.17,2026-08-27T05:29:36
squeezenet,lrp,random_logit,0,0.0,6,8,0.8811675847232097,0.916676;0.819285;0.908317;0.845124;0.933326;0.756639;0.955793;0.914182,1.17,2026-08-27T05:29:38
squeezenet,lrp,random_logit,0,0.0,7,8,0.6007426893161448,0.610981;0.578814;0.63948;0.471893;0.555223;0.675877;0.723601;0.550072,1.47,2026-08-27T05:29:39
squeezenet,lrp,random_logit,1,0.1,0,8,0.7465861623339886,0.773967;0.638117;0.733092;0.836202;0.792339;0.790622;0.691064;0.717286,1.64,2026-08-27T05:29:41
squeezenet,lrp,random_logit,1,0.1,1,8,0.744187028254188,0.719025;0.730216;0.617895;0.769796;0.726044;0.743135;0.803063;0.844321,1.64,2026-08-27T05:29:42
squeezenet,lrp,random_logit,1,0.1,2,8,0.6010704492621822,0.701954;0.351665;0.709483;0.703717;0.554665;0.476929;0.654713;0.655437,1.12,2026-08-27T05:29:43
squeezenet,lrp,random_logit,1,0.1,3,8,0.7272582586249008,0.858285;0.531265;0.562955;0.769677;0.77734;0.636088;0.772267;0.910189,1.16,2026-08-27T05:29:45
squeezenet,lrp,random_logit,1,0.1,4,8,0.7287459972576211,0.79772;0.715724;0.731563;0.793446;0.798178;0.621335;0.920449;0.451553,1.16,2026-08-27T05:29:46
squeezenet,lrp,random_logit,1,0.1,5,8,0.7532004747594303,0.731538;0.62595;0.845634;0.691462;0.835367;0.715006;0.966498;0.61415,1.19,2026-08-27T05:29:47
squeezenet,lrp,random_logit,1,0.1,6,8,0.8753459569817696,0.91443;0.814744;0.900627;0.829079;0.920886;0.753778;0.956878;0.912345,1.15,2026-08-27T05:29:48
squeezenet,lrp,random_logit,1,0.1,7,8,0.5944123333970484,0.596982;0.565685;0.638185;0.491836;0.545121;0.665961;0.706234;0.545295,1.13,2026-08-27T05:29:49
squeezenet,lrp,random_logit,2,0.2,0,8,0.7400934083022922,0.744877;0.643603;0.751601;0.815793;0.785442;0.791066;0.664023;0.724342,1.14,2026-08-27T05:29:50
squeezenet,lrp,random_logit,2,0.2,1,8,0.7285922065316242,0.7002;0.731043;0.587677;0.748535;0.691426;0.744207;0.793165;0.832484,1.12,2026-08-27T05:29:52
squeezenet,lrp,random_logit,2,0.2,2,8,0.6028372907693605,0.696211;0.372694;0.699509;0.701652;0.550306;0.47979;0.652108;0.670428,1.36,2026-08-27T05:29:53
squeezenet,lrp,random_logit,2,0.2,3,8,0.7162365548345395,0.846552;0.525817;0.56168;0.773764;0.745679;0.630365;0.740025;0.906012,1.67,2026-08-27T05:29:55
squeezenet,lrp,random_logit,2,0.2,4,8,0.7211802629591556,0.795061;0.717594;0.734271;0.78528;0.777137;0.622318;0.914687;0.423095,1.69,2026-08-27T05:29:56
squeezenet,lrp,random_logit,2,0.2,5,8,0.7447724119588777,0.729859;0.581921;0.858137;0.727169;0.817818;0.689432;0.964292;0.589551,1.16,2026-08-27T05:29:57
squeezenet,lrp,random_logit,2,0.2,6,8,0.8722146941901762,0.915264;0.813465;0.895717;0.818104;0.910178;0.754085;0.958886;0.912019,1.11,2026-08-27T05:29:59
squeezenet,lrp,random_logit,2,0.2,7,8,0.606815607883991,0.58399;0.599808;0.63776;0.524237;0.569008;0.659164;0.724252;0.556305,1.11,2026-08-27T05:30:00
squeezenet,lrp,random_logit,3,0.3,0,8,0.7292972011748806,0.730018;0.644618;0.759568;0.750587;0.777885;0.798202;0.653421;0.720078,1.05,2026-08-27T05:30:01
squeezenet,lrp,random_logit,3,0.3,1,8,0.7111189553578875,0.688078;0.651864;0.565022;0.759933;0.665258;0.748451;0.785326;0.825019,1.04,2026-08-27T05:30:02
squeezenet,lrp,random_logit,3,0.3,2,8,0.6083711965705416,0.701763;0.381922;0.691873;0.708902;0.553957;0.488454;0.660421;0.679677,1.03,2026-08-27T05:30:03
squeezenet,lrp,random_logit,3,0.3,3,8,0.7070632792110756,0.835295;0.525454;0.544926;0.785127;0.72526;0.626664;0.7184;0.89538,1.05,2026-08-27T05:30:04
squeezenet,lrp,random_logit,3,0.3,4,8,0.7190245045988184,0.796403;0.706899;0.722966;0.782175;0.764733;0.61529;0.907937;0.455793,1.03,2026-08-27T05:30:05
squeezenet,lrp,random_logit,3,0.3,5,8,0.7414516937657969,0.722737;0.541516;0.855169;0.73214;0.822661;0.701289;0.96415;0.591952,1.05,2026-08-27T05:30:06
squeezenet,lrp,random_logit,3,0.3,6,8,0.8702857976068853,0.915588;0.816011;0.888092;0.811232;0.897039;0.759542;0.960364;0.914419,1.42,2026-08-27T05:30:07
squeezenet,lrp,random_logit,3,0.3,7,8,0.5774535096246115,0.571867;0.571767;0.477023;0.543901;0.54605;0.662571;0.690371;0.556079,1.51,2026-08-27T05:30:09
squeezenet,lrp,random_logit,4,0.4,0,8,0.7308475994818311,0.698421;0.640555;0.764277;0.782866;0.77215;0.814588;0.660168;0.713755,1.5,2026-08-27T05:30:10
squeezenet,lrp,random_logit,4,0.4,1,8,0.707233796476634,0.68887;0.666793;0.530361;0.748042;0.663679;0.763643;0.768974;0.827509,1.02,2026-08-27T05:30:11
squeezenet,lrp,random_logit,4,0.4,2,8,0.6285801266459761,0.720787;0.442146;0.716945;0.722899;0.55852;0.491531;0.686456;0.689357,1.0,2026-08-27T05:30:12
squeezenet,lrp,random_logit,4,0.4,3,8,0.7044981092564961,0.825321;0.533756;0.583102;0.780022;0.673357;0.635662;0.697421;0.907345,1.01,2026-08-27T05:30:13
squeezenet,lrp,random_logit,4,0.4,4,8,0.7300381730624967,0.799271;0.773153;0.718325;0.78375;0.760976;0.623196;0.911223;0.470412,1.01,2026-08-27T05:30:14
squeezenet,lrp,random_logit,4,0.4,5,8,0.7531208711629225,0.727225;0.609218;0.85596;0.719448;0.831573;0.71798;0.964714;0.59885,0.97,2026-08-27T05:30:15
squeezenet,lrp,random_logit,4,0.4,6,8,0.8646659807880175,0.917133;0.783788;0.894176;0.810007;0.901692;0.729489;0.96349;0.917553,0.98,2026-08-27T05:30:16
squeezenet,lrp,random_logit,4,0.4,7,8,0.6114253515787919,0.587315;0.634459;0.676462;0.490225;0.526968;0.661502;0.737328;0.577144,1.0,2026-08-27T05:30:17
squeezenet,lrp,random_logit,5,0.5,0,8,0.738897375493715,0.718941;0.652626;0.773283;0.788129;0.775003;0.812976;0.665511;0.72471,0.85,2026-08-27T05:30:18
squeezenet,lrp,random_logit,5,0.5,1,8,0.7180757316838466,0.675911;0.765677;0.553883;0.756236;0.644336;0.768869;0.788473;0.791221,0.84,2026-08-27T05:30:19
squeezenet,lrp,random_logit,5,0.5,2,8,0.641624308823302,0.687057;0.486072;0.714319;0.729877;0.586492;0.531411;0.689241;0.708526,0.83,2026-08-27T05:30:20
squeezenet,lrp,random_logit,5,0.5,3,8,0.7093517849117698,0.821361;0.56058;0.600408;0.777477;0.688562;0.632903;0.68735;0.906174,1.02,2026-08-27T05:30:21
squeezenet,lrp,random_logit,5,0.5,4,8,0.7071434436300446,0.760665;0.719355;0.681854;0.775027;0.762661;0.629129;0.896476;0.43198,1.22,2026-08-27T05:30:22
squeezenet,lrp,random_logit,5,0.5,5,8,0.7419873950029345,0.643778;0.72222;0.801854;0.669778;0.792299;0.756335;0.960603;0.589032,1.22,2026-08-27T05:30:23
squeezenet,lrp,random_logit,5,0.5,6,8,0.8734225887761077,0.920867;0.834522;0.898848;0.769685;0.904231;0.770396;0.96734;0.921491,1.2,2026-08-27T05:30:25
squeezenet,lrp,random_logit,5,0.5,7,8,0.6283624044200237,0.591387;0.599634;0.691082;0.622889;0.578446;0.650363;0.695379;0.597719,0.83,2026-08-27T05:30:25
squeezenet,lrp,random_logit,6,0.6,0,8,0.7562881501840493,0.727308;0.677528;0.805142;0.796402;0.788439;0.849249;0.658259;0.747979,0.8,2026-08-27T05:30:26
squeezenet,lrp,random_logit,6,0.6,1,8,0.720180643248949,0.705835;0.702561;0.569458;0.772397;0.650695;0.759947;0.800226;0.800325,0.81,2026-08-27T05:30:27
squeezenet,lrp,random_logit,6,0.6,2,8,0.6663058628563179,0.713055;0.525039;0.734485;0.742223;0.599686;0.569396;0.719555;0.727007,0.79,2026-08-27T05:30:28
squeezenet,lrp,random_logit,6,0.6,3,8,0.7326348378916243,0.829783;0.594096;0.631668;0.818519;0.707492;0.664654;0.698705;0.916163,0.78,2026-08-27T05:30:29
squeezenet,lrp,random_logit,6,0.6,4,8,0.72905242701617,0.785161;0.8073;0.709851;0.763513;0.734636;0.584591;0.918825;0.528542,0.77,2026-08-27T05:30:29
squeezenet,lrp,random_logit,6,0.6,5,8,0.7690801768703285,0.710991;0.642382;0.844548;0.765967;0.854075;0.790763;0.956882;0.587033,0.81,2026-08-27T05:30:30
squeezenet,lrp,random_logit,6,0.6,6,8,0.8771801740622834,0.928434;0.767163;0.901223;0.829018;0.898304;0.792611;0.971355;0.929334,0.79,2026-08-27T05:30:31
squeezenet,lrp,random_logit,6,0.6,7,8,0.6369226010999323,0.609;0.638427;0.718753;0.578141;0.62045;0.599152;0.723755;0.607702,0.8,2026-08-27T05:30:32
squeezenet,lrp,random_logit,7,0.7,0,8,0.7805392174628083,0.757701;0.718268;0.821658;0.81776;0.781157;0.866045;0.690231;0.791493,0.72,2026-08-27T05:30:32
squeezenet,lrp,random_logit,7,0.7,1,8,0.7440783077705994,0.724042;0.728814;0.61833;0.823992;0.646881;0.799561;0.806102;0.804905,0.73,2026-08-27T05:30:33
squeezenet,lrp,random_logit,7,0.7,2,8,0.698772375638159,0.725538;0.618944;0.784386;0.774805;0.616433;0.595604;0.699778;0.774692,0.74,2026-08-27T05:30:34
squeezenet,lrp,random_logit,7,0.7,3,8,0.7419131509772183,0.824093;0.648388;0.667362;0.826819;0.681107;0.68849;0.706785;0.892262,0.9,2026-08-27T05:30:35
squeezenet,lrp,random_logit,7,0.7,4,8,0.7450278816908211,0.854262;0.774224;0.751254;0.771381;0.800879;0.634501;0.932473;0.441248,1.01,2026-08-27T05:30:36
squeezenet,lrp,random_logit,7,0.7,5,8,0.7824365524793904,0.785041;0.611447;0.885966;0.744342;0.879887;0.738935;0.968247;0.645627,1.0,2026-08-27T05:30:37
squeezenet,lrp,random_logit,7,0.7,6,8,0.899115785486801,0.93501;0.874955;0.908054;0.849462;0.919552;0.839661;0.96124;0.904992,1.0,2026-08-27T05:30:38
squeezenet,lrp,random_logit,7,0.7,7,8,0.664793640203713,0.636491;0.704736;0.593722;0.556433;0.719712;0.64498;0.792377;0.669899,0.88,2026-08-27T05:30:39
squeezenet,lrp,random_logit,8,0.8,0,8,0.801750664324405,0.75754;0.733904;0.858017;0.860828;0.821425;0.872353;0.754646;0.755292,0.59,2026-08-27T05:30:39
squeezenet,lrp,random_logit,8,0.8,1,8,0.7702958182977804,0.775988;0.798692;0.675493;0.721577;0.670845;0.847849;0.832973;0.838949,0.56,2026-08-27T05:30:40
squeezenet,lrp,random_logit,8,0.8,2,8,0.7583529520824243,0.805795;0.701842;0.813128;0.824931;0.73458;0.631549;0.758592;0.796407,0.59,2026-08-27T05:30:40
squeezenet,lrp,random_logit,8,0.8,3,8,0.786993513775647,0.847255;0.729445;0.695526;0.863654;0.748658;0.731381;0.752551;0.927478,0.57,2026-08-27T05:30:41
squeezenet,lrp,random_logit,8,0.8,4,8,0.8117228358802766,0.861295;0.853386;0.777716;0.831351;0.752032;0.794859;0.929611;0.693533,0.56,2026-08-27T05:30:42
squeezenet,lrp,random_logit,8,0.8,5,8,0.8194396044173455,0.780227;0.760392;0.870263;0.843207;0.851682;0.834482;0.965605;0.649659,0.6,2026-08-27T05:30:42
squeezenet,lrp,random_logit,8,0.8,6,8,0.9024956198723891,0.939862;0.850759;0.922157;0.810875;0.91495;0.890071;0.958386;0.932905,0.57,2026-08-27T05:30:43
squeezenet,lrp,random_logit,8,0.8,7,8,0.7457270668557628,0.688407;0.744375;0.776517;0.712327;0.684449;0.80129;0.816733;0.741719,0.6,2026-08-27T05:30:43
squeezenet,lrp,random_logit,9,0.9,0,8,0.8647568401048432,0.868013;0.852498;0.848061;0.90083;0.856248;0.88543;0.816959;0.890015,0.52,2026-08-27T05:30:44
squeezenet,lrp,random_logit,9,0.9,1,8,0.8317145685136216,0.799632;0.79837;0.7491;0.843032;0.80289;0.882208;0.897491;0.880994,0.55,2026-08-27T05:30:44
squeezenet,lrp,random_logit,9,0.9,2,8,0.8473063973093985,0.78947;0.835229;0.890074;0.898092;0.798179;0.818141;0.885672;0.863594,0.51,2026-08-27T05:30:45
squeezenet,lrp,random_logit,9,0.9,3,8,0.8433754807952116,0.851105;0.814713;0.805437;0.787;0.833693;0.867409;0.867781;0.919866,0.51,2026-08-27T05:30:45
squeezenet,lrp,random_logit,9,0.9,4,8,0.8671359787296631,0.877281;0.914654;0.847936;0.887917;0.86203;0.884601;0.894641;0.768028,0.5,2026-08-27T05:30:46
squeezenet,lrp,random_logit,9,0.9,5,8,0.8625312629906162,0.79617;0.83727;0.906402;0.802269;0.924335;0.89223;0.970637;0.770937,0.53,2026-08-27T05:30:47
squeezenet,lrp,random_logit,9,0.9,6,8,0.9206620298862922,0.962351;0.846481;0.9379;0.843635;0.905994;0.925036;0.97866;0.965237,0.51,2026-08-27T05:30:47
squeezenet,lrp,random_logit,9,0.9,7,8,0.8408352964179748,0.798433;0.881408;0.906993;0.82905;0.829181;0.804598;0.860584;0.816434,0.52,2026-08-27T05:30:48
squeezenet,occlusion,max_sensitivity,0,0.0,0,8,1.1227013915777206,0.608359;2.06199;0.645159;1.66845;0.645837;0.627652;1.65766;1.06651,345.25,2026-08-27T05:36:33
squeezenet,occlusion,max_sensitivity,0,0.0,1,8,1.0736257806420326,1.68557;0.858297;1.78524;0.680299;0.637925;0.550689;0.607867;1.78312,198.6,2026-08-27T05:39:51
squeezenet,occlusion,max_sensitivity,0,0.0,2,8,0.9635981246829033,0.645851;0.540832;0.743358;0.81165;0.7498;0.686441;1.20337;2.32748,196.71,2026-08-27T05:43:08
squeezenet,occlusion,max_sensitivity,0,0.0,3,8,0.6703329794108868,0.25437;0.279711;0.614351;1.06616;0.503506;1.11691;0.617749;0.909905,203.58,2026-08-27T05:46:32
squeezenet,occlusion,max_sensitivity,0,0.0,4,8,0.9877966046333313,0.609481;1.09715;1.30586;0.696367;1.05264;0.661623;1.06495;1.41431,199.79,2026-08-27T05:49:52
squeezenet,occlusion,max_sensitivity,0,0.0,5,8,1.1118147000670433,0.854452;0.716171;0.812173;1.41333;1.14932;0.884221;2.01777;1.04708,200.25,2026-08-27T05:53:12
squeezenet,occlusion,max_sensitivity,0,0.0,6,8,0.9784816205501556,0.655277;0.758236;1.49682;0.790821;1.12148;0.937127;0.864025;1.20406,203.39,2026-08-27T05:56:35
squeezenet,occlusion,max_sensitivity,0,0.0,7,8,0.8363173678517342,0.831896;1.05789;0.747139;0.890448;0.974938;0.823018;0.694156;0.671057,205.23,2026-08-27T06:00:00
squeezenet,occlusion,max_sensitivity,1,0.1,0,8,1.1832564622163773,0.775323;1.84756;0.778878;1.45753;0.787882;0.822346;1.67688;1.31966,203.31,2026-08-27T06:03:24
squeezenet,occlusion,max_sensitivity,1,0.1,1,8,1.1913647055625916,1.50185;1.27431;1.91866;0.904455;0.69557;0.627537;0.712102;1.89644,200.05,2026-08-27T06:06:44
squeezenet,occlusion,max_sensitivity,1,0.1,2,8,1.0382296442985535,0.831881;0.554551;0.831419;1.02018;0.821043;0.799791;1.15639;2.29058,202.58,2026-08-27T06:10:06
squeezenet,occlusion,max_sensitivity,1,0.1,3,8,0.8746723085641861,0.575078;0.582906;0.703892;1.37911;0.611104;1.21456;0.741459;1.18927,200.5,2026-08-27T06:13:27
squeezenet,occlusion,max_sensitivity,1,0.1,4,8,1.1032502725720406,0.717663;1.0472;1.53461;0.773925;1.1647;0.889358;1.1012;1.59735,201.55,2026-08-27T06:16:49
squeezenet,occlusion,max_sensitivity,1,0.1,5,8,1.1172416880726814,0.911503;0.755853;0.902758;1.38588;1.30361;0.941294;1.67101;1.06603,204.97,2026-08-27T06:20:13
squeezenet,occlusion,max_sensitivity,1,0.1,6,8,1.0101436451077461,0.720706;0.821196;1.38982;0.916231;1.14357;1.00633;0.922515;1.16078,202.52,2026-08-27T06:23:36
squeezenet,occlusion,max_sensitivity,1,0.1,7,8,0.942537896335125,0.975611;1.15608;0.85511;1.09054;0.990971;0.911778;0.825944;0.734265,203.4,2026-08-27T06:26:59
squeezenet,occlusion,max_sensitivity,2,0.2,0,8,1.2783573642373085,0.917445;1.92182;0.8634;1.65224;0.972045;0.936158;1.63761;1.32614,203.28,2026-08-27T06:30:23
squeezenet,occlusion,max_sensitivity,2,0.2,1,8,1.2590650990605354,1.74045;1.11012;1.90312;0.988807;0.780687;0.735199;0.806578;2.00756,203.47,2026-08-27T06:33:46
squeezenet,occlusion,max_sensitivity,2,0.2,2,8,1.1373765990138054,1.00499;0.64625;0.895902;1.18255;0.888851;0.834674;1.30801;2.33778,200.3,2026-08-27T06:37:07
squeezenet,occlusion,max_sensitivity,2,0.2,3,8,0.9612858891487122,0.718268;0.765723;0.821386;1.2733;0.722347;1.24763;0.813486;1.32815,198.69,2026-08-27T06:40:25
squeezenet,occlusion,max_sensitivity,2,0.2,4,8,1.1479746028780937,0.773438;1.18054;1.51942;0.903645;1.19216;0.906122;1.14743;1.56104,198.72,2026-08-27T06:43:44
squeezenet,occlusion,max_sensitivity,2,0.2,5,8,1.219000406563282,1.06626;0.880951;0.904673;1.46791;1.34237;0.997057;1.79455;1.29824,203.24,2026-08-27T06:47:07
squeezenet,occlusion,max_sensitivity,2,0.2,6,8,1.0333523377776146,0.766988;0.842366;1.50103;0.877984;1.13675;1.01656;0.947898;1.17724,201.72,2026-08-27T06:50:29
squeezenet,occlusion,max_sensitivity,2,0.2,7,8,0.9938321709632874,0.992836;1.22174;0.908179;1.09625;1.05003;0.969918;0.938017;0.773683,205.89,2026-08-27T06:53:55
squeezenet,occlusion,max_sensitivity,3,0.3,0,8,1.426748864352703,1.03408;1.78279;1.0607;1.87466;0.999538;1.07867;2.02477;1.55879,204.84,2026-08-27T06:57:20
