model,image_id,eff_ensemble,eff_individual_mean,eff_individual_best,eff_best_fixed,eff_best_fixed_gradient,best_fixed_method,best_fixed_gradient_method
resnet18,ISIC_0012248,0.036519178552284655,0.07387581065709478,0.30738538202058835,0.2153106340373942,-0.08037762071618737,occlusion,gradcam
resnet18,ISIC_0012258,-0.06355009399771341,-0.0695172646122121,0.2597721419357445,0.2597721419357445,-0.07399096859867879,occlusion,gradcam
resnet18,ISIC_0012265,-0.10490000547422418,-0.00026734898870749146,0.11643523399840654,-0.05280500241765323,0.11643523399840654,occlusion,gradcam
resnet18,ISIC_0012266,-0.012609207622975254,0.10085422536166797,0.30565068297365183,0.11492320569274436,-0.15048028790665846,occlusion,gradcam
resnet18,ISIC_0012272,-0.037765448224581104,-0.011483026838168686,0.40977355536783877,0.17812613593740156,0.24520671479662692,occlusion,gradcam
resnet18,ISIC_0012273,0.17827006283391114,0.10636610028813176,0.2357704885314972,0.10745807279230915,0.02281838414748722,occlusion,gradcam
resnet18,ISIC_0012314,-0.24447958315413867,-0.06622046601137353,0.20129224906381607,0.20129224906381607,0.03433674099621962,occlusion,gradcam
resnet18,ISIC_0012323,0.20604039846714967,0.12054544843419565,0.31243726343975753,-0.008151959944676188,-0.013661621368380863,occlusion,gradcam
resnet18,ISIC_0012330,0.07943196097158478,0.061073379412089776,0.31890330084605983,0.31890330084605983,0.06170618307316811,occlusion,gradcam
resnet18,ISIC_0012356,0.15084185154516147,0.0907219420148023,0.34908420485613156,0.18932425254938218,0.10687468291976088,occlusion,gradcam
resnet18,ISIC_0012357,-0.07611523798802133,-0.06684145389369742,0.25349985491983323,0.25349985491983323,0.1574658801500988,occlusion,gradcam
resnet18,ISIC_0012358,0.08376903627723997,-0.0390217802639776,0.07308739537250923,-0.08492281720272936,0.07308739537250923,occlusion,gradcam
resnet18,ISIC_0012364,0.01935185989428117,0.056166873335223,0.27275101742538715,0.09732835068188342,0.03574131964283023,occlusion,gradcam
resnet18,ISIC_0012369,0.19213797974885422,0.15595280318187393,0.44112219257959395,0.3307006435769099,0.44112219257959395,occlusion,gradcam
resnet18,ISIC_0012372,0.24090523793877275,4.8875314470429666e-05,0.4006699399542687,0.31078315695323283,0.4006699399542687,occlusion,gradcam
resnet18,ISIC_0012375,0.13495275160791212,0.23552656855516546,0.37551308656149773,0.360474254546075,0.12899562056219163,occlusion,gradcam
resnet18,ISIC_0012387,0.05770848414689752,0.0003508994265338021,0.15904464508107405,0.0665483405955278,-0.1983664829369107,occlusion,gradcam
resnet18,ISIC_0012388,0.3408977126735439,0.1809849581979177,0.417754778342809,0.02623214238724617,0.417754778342809,occlusion,gradcam
resnet18,ISIC_0012395,0.12912191450772187,0.1633409285893928,0.36376364948558093,-0.04347591101935555,0.36376364948558093,occlusion,gradcam
