model,image_id,eff_ensemble,eff_individual_mean,eff_individual_best,eff_best_fixed,eff_best_fixed_gradient,best_fixed_method,best_fixed_gradient_method
resnet18,ISIC_0015071,-0.16419635969764196,-0.000845926320471196,0.1915839283468359,0.1915839283468359,0.0023904749572482803,occlusion,gradcam
resnet18,ISIC_0015078,-0.14546445535031274,0.05868802462087535,0.2353257078689106,0.2353257078689106,0.136223688698749,occlusion,gradcam
resnet18,ISIC_0015089,-0.30565253282062166,-0.1254578092257635,0.0657383405440046,0.0657383405440046,-0.06734251196388892,occlusion,gradcam
resnet18,ISIC_0015102,-0.03111545168683857,0.04054549318764105,0.20140252945653234,0.17314314440820708,0.20140252945653234,occlusion,gradcam
resnet18,ISIC_0015115,0.026848734058828087,0.19971866880598363,0.5799362335196535,0.534754309547414,0.5799362335196535,occlusion,gradcam
resnet18,ISIC_0015118,-0.10533108751707397,0.06305736303000363,0.4169521827072768,0.3983678281349778,0.4169521827072768,occlusion,gradcam
resnet18,ISIC_0015119,0.3097442656648489,0.1966184102314101,0.43928168149342767,0.1874005985997325,0.10346831476584575,occlusion,gradcam
resnet18,ISIC_0015125,-0.3271163783958538,-0.0495626606043725,0.2363935094980099,0.06238122498382892,0.2363935094980099,occlusion,gradcam
resnet18,ISIC_0015127,0.06588770224190545,0.20955726031050265,0.46848186976516576,0.46848186976516576,0.41007940455997716,occlusion,gradcam
resnet18,ISIC_0015129,-0.04557625355300591,0.07063536040067568,0.3180374244943826,0.12225182159396474,-0.133515005470907,occlusion,gradcam
resnet18,ISIC_0015130,0.21873093478557917,0.04834430079875731,0.18150492178510488,0.12981673599091703,0.07146713454460132,occlusion,gradcam
resnet18,ISIC_0015132,0.2550928746337525,0.221319932174864,0.45398686684673545,0.45398686684673545,0.2968782773262105,occlusion,gradcam
resnet18,ISIC_0015133,0.3293107054723547,0.23404266587200895,0.4053721479049914,0.3429228695764139,0.27610037623756845,occlusion,gradcam
resnet18,ISIC_0015136,-0.0667563760654195,0.031885860150335704,0.19699142595869137,-0.16063872584122946,0.10837610428010845,occlusion,gradcam
resnet18,ISIC_0015139,0.17035155750707373,-0.02182786434440582,0.23828025823428792,0.10335913209425347,0.23828025823428792,occlusion,gradcam
resnet18,ISIC_0015140,0.22723839336364599,0.203591944611057,0.3914965981006631,0.06485761897256549,0.26281869147487436,occlusion,gradcam
resnet18,ISIC_0015142,0.039209060164971485,0.1259456058575374,0.31356111086393285,0.31356111086393285,0.2621702640115071,occlusion,gradcam
resnet18,ISIC_0015146,0.048352433589073644,-0.017204233373296164,0.08261764561896585,0.08261764561896585,0.062323390732669647,occlusion,gradcam
resnet18,ISIC_0015149,0.11991698913836703,0.15826430575255832,0.42053653016802045,0.3640570703893863,0.42053653016802045,occlusion,gradcam
resnet18,ISIC_0015150,-0.3017780019404867,-1.0597410053477028,0.13667676268460074,0.13667676268460074,-0.12182220010318275,occlusion,gradcam
resnet18,ISIC_0015152,-0.16627917925438057,-0.13924028554280277,0.13061364865379552,0.08691442115320999,-0.1863977188875035,occlusion,gradcam
